MDate,TradeDate,TraderId,IAccountId,CommodityId,BS,Qty,Price
2023-02-22 09:08:22,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:08:22,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:08:22,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:46,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:09:46,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:09:46,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:47,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:47,2023-02-22,K36,NV3F,00878,S,10000,16.98
2023-02-22 09:09:47,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:47,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:47,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:09:48,2023-02-22,K36,NV3F,00878,S,3000,16.98
2023-02-22 09:09:48,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:48,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:48,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:48,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:48,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:48,2023-02-22,K36,NV3F,00878,S,5000,16.98
2023-02-22 09:09:48,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:48,2023-02-22,K36,NV3F,00878,S,5000,16.98
2023-02-22 09:09:48,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:49,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:49,2023-02-22,K36,NV3F,00878,S,10000,16.98
2023-02-22 09:09:49,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:49,2023-02-22,K36,NV3F,00878,S,5000,16.98
2023-02-22 09:09:49,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:49,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:49,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:49,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:49,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:49,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:09:50,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:09:50,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:50,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:09:50,2023-02-22,K36,NV3F,00878,S,4000,16.98
2023-02-22 09:09:50,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:50,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:09:51,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:51,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:51,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:09:51,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:51,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:51,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:51,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:09:52,2023-02-22,K36,NV3F,00878,S,10000,16.98
2023-02-22 09:09:52,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:52,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:52,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:09:52,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:52,2023-02-22,K36,NV3F,00878,S,5000,16.98
2023-02-22 09:09:52,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:09:52,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:29,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:29,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:29,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:10:29,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:10:29,2023-02-22,K36,NV3F,00878,S,10000,16.98
2023-02-22 09:10:30,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:10:30,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:30,2023-02-22,K36,NV3F,00878,S,10000,16.98
2023-02-22 09:10:30,2023-02-22,K36,NV3F,00878,S,3000,16.98
2023-02-22 09:10:30,2023-02-22,K36,NV3F,00878,S,10000,16.98
2023-02-22 09:10:30,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:30,2023-02-22,K36,NV3F,00878,S,10000,16.98
2023-02-22 09:10:30,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:10:30,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:31,2023-02-22,K36,NV3F,00878,S,5000,16.98
2023-02-22 09:10:31,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:10:31,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:31,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:31,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:10:31,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:31,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:32,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:32,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:10:32,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:10:32,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:10:32,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:32,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:32,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:32,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:32,2023-02-22,K36,NV3F,00878,S,3000,16.98
2023-02-22 09:10:32,2023-02-22,K36,NV3F,00878,S,5000,16.98
2023-02-22 09:10:33,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:33,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:33,2023-02-22,K36,NV3F,00878,S,5000,16.98
2023-02-22 09:10:33,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:10:34,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:10:34,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:34,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:34,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:34,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:10:34,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:34,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:34,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:34,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:34,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:35,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:35,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:35,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:35,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:10:35,2023-02-22,K36,NV3F,00878,S,10000,16.98
2023-02-22 09:10:35,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:39,2023-02-22,K36,NV3F,00878,S,28000,16.98
2023-02-22 09:12:39,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:39,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:12:39,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:39,2023-02-22,K36,NV3F,00878,S,5000,16.98
2023-02-22 09:12:39,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:12:39,2023-02-22,K36,NV3F,00878,S,5000,16.98
2023-02-22 09:12:39,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:39,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:39,2023-02-22,K36,NV3F,00878,S,3000,16.98
2023-02-22 09:12:39,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:39,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:40,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:12:40,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:40,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:40,2023-02-22,K36,NV3F,00878,S,10000,16.98
2023-02-22 09:12:40,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:12:40,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:40,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:40,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:41,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:41,2023-02-22,K36,NV3F,00878,S,9000,16.98
2023-02-22 09:12:41,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:41,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:41,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:41,2023-02-22,K36,NV3F,00878,S,2000,16.98
2023-02-22 09:12:41,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:41,2023-02-22,K36,NV3F,00878,S,3000,16.98
2023-02-22 09:12:41,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:41,2023-02-22,K36,NV3F,00878,S,8000,16.98
2023-02-22 09:12:41,2023-02-22,K36,NV3F,00878,S,1000,16.98
2023-02-22 09:12:41,2023-02-22,K36,NV3F,00878,S,10000,16.98
2023-02-22 09:12:42,2023-02-22,K36,NV3F,00878,S,3000,16.98
2023-02-22 09:12:42,2023-02-22,K36,NV3F,00878,S,10000,16.98
2023-02-22 09:32:16,2023-02-22,K36,NV3F,00878,S,19000,17.02
2023-02-22 09:32:20,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:22,2023-02-22,K36,NV3F,00878,S,4000,17.02
2023-02-22 09:32:22,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:22,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:24,2023-02-22,K36,NV3F,00878,S,10000,17.02
2023-02-22 09:32:30,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:31,2023-02-22,K36,NV3F,00878,S,4000,17.02
2023-02-22 09:32:32,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:33,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:35,2023-02-22,K36,NV3F,00878,S,5000,17.02
2023-02-22 09:32:37,2023-02-22,K36,NV3F,00878,S,3000,17.02
2023-02-22 09:32:38,2023-02-22,K36,NV3F,00878,S,5000,17.02
2023-02-22 09:32:40,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:40,2023-02-22,K36,NV3F,00878,S,3000,17.02
2023-02-22 09:32:42,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:42,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:43,2023-02-22,K36,NV3F,00878,S,4000,17.02
2023-02-22 09:32:44,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:45,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:46,2023-02-22,K36,NV3F,00878,S,4000,17.02
2023-02-22 09:32:46,2023-02-22,K36,NV3F,00878,S,5000,17.02
2023-02-22 09:32:46,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:47,2023-02-22,K36,NV3F,00878,S,5000,17.02
2023-02-22 09:32:47,2023-02-22,K36,NV3F,00878,S,5000,17.02
2023-02-22 09:32:48,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:49,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:50,2023-02-22,K36,NV3F,00878,S,2000,17.02
2023-02-22 09:32:51,2023-02-22,K36,NV3F,00878,S,2000,17.02
2023-02-22 09:32:52,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:52,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:52,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:52,2023-02-22,K36,NV3F,00878,S,3000,17.02
2023-02-22 09:32:53,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:54,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:54,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:55,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:55,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:55,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:57,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:58,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:58,2023-02-22,K36,NV3F,00878,S,5000,17.02
2023-02-22 09:32:58,2023-02-22,K36,NV3F,00878,S,2000,17.02
2023-02-22 09:32:59,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:59,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:32:59,2023-02-22,K36,NV3F,00878,S,4000,17.02
2023-02-22 09:35:44,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:45,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:46,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:35:46,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:47,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 09:35:47,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:35:48,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 09:35:48,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:49,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 09:35:50,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:51,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 09:35:51,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:35:51,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:51,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 09:35:52,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:35:54,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:54,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 09:35:55,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:35:55,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:55,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:55,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:55,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:35:57,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:57,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:58,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:58,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:59,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:59,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:35:59,2023-02-22,K36,NV3F,00878,S,30000,17.01
2023-02-22 09:36:00,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:01,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:02,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:36:02,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 09:36:03,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:03,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:36:05,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:05,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:36:05,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:05,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 09:36:05,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:06,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:07,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 09:36:09,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:09,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:36:10,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:10,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:10,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 09:36:10,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:11,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:12,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:13,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:15,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:36:16,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:36:16,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 09:36:17,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:37:21,2023-02-22,K36,NV3F,00878,S,4000,17.02
2023-02-22 09:37:21,2023-02-22,K36,NV3F,00878,S,2000,17.02
2023-02-22 09:37:23,2023-02-22,K36,NV3F,00878,S,3000,17.02
2023-02-22 09:37:24,2023-02-22,K36,NV3F,00878,S,4000,17.02
2023-02-22 09:37:25,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:25,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:25,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:27,2023-02-22,K36,NV3F,00878,S,3000,17.02
2023-02-22 09:37:31,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:33,2023-02-22,K36,NV3F,00878,S,3000,17.02
2023-02-22 09:37:33,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:34,2023-02-22,K36,NV3F,00878,S,5000,17.02
2023-02-22 09:37:38,2023-02-22,K36,NV3F,00878,S,5000,17.02
2023-02-22 09:37:38,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:39,2023-02-22,K36,NV3F,00878,S,5000,17.02
2023-02-22 09:37:39,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:40,2023-02-22,K36,NV3F,00878,S,5000,17.02
2023-02-22 09:37:41,2023-02-22,K36,NV3F,00878,S,6000,17.02
2023-02-22 09:37:41,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:44,2023-02-22,K36,NV3F,00878,S,12000,17.02
2023-02-22 09:37:46,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:46,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:46,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:47,2023-02-22,K36,NV3F,00878,S,2000,17.02
2023-02-22 09:37:49,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:52,2023-02-22,K36,NV3F,00878,S,3000,17.02
2023-02-22 09:37:52,2023-02-22,K36,NV3F,00878,S,2000,17.02
2023-02-22 09:37:52,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:53,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:55,2023-02-22,K36,NV3F,00878,S,35000,17.02
2023-02-22 09:37:55,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:57,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:37:57,2023-02-22,K36,NV3F,00878,S,1000,17.02
2023-02-22 09:38:01,2023-02-22,K36,NV3F,00878,S,9000,17.02
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,50000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 09:43:07,2023-02-22,K36,NV3F,00878,S,4000,17.01
2023-02-22 09:51:37,2023-02-22,K36,NV3F,00878,S,4000,16.99
2023-02-22 09:51:37,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:37,2023-02-22,K36,NV3F,00878,S,10000,16.99
2023-02-22 09:51:38,2023-02-22,K36,NV3F,00878,S,2000,16.99
2023-02-22 09:51:39,2023-02-22,K36,NV3F,00878,S,2000,16.99
2023-02-22 09:51:39,2023-02-22,K36,NV3F,00878,S,2000,16.99
2023-02-22 09:51:39,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:40,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:40,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:40,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:40,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:40,2023-02-22,K36,NV3F,00878,S,5000,16.99
2023-02-22 09:51:41,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:41,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:41,2023-02-22,K36,NV3F,00878,S,2000,16.99
2023-02-22 09:51:41,2023-02-22,K36,NV3F,00878,S,3000,16.99
2023-02-22 09:51:41,2023-02-22,K36,NV3F,00878,S,2000,16.99
2023-02-22 09:51:41,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:42,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:43,2023-02-22,K36,NV3F,00878,S,3000,16.99
2023-02-22 09:51:43,2023-02-22,K36,NV3F,00878,S,2000,16.99
2023-02-22 09:51:43,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:43,2023-02-22,K36,NV3F,00878,S,2000,16.99
2023-02-22 09:51:43,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:43,2023-02-22,K36,NV3F,00878,S,2000,16.99
2023-02-22 09:51:44,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:44,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:45,2023-02-22,K36,NV3F,00878,S,5000,16.99
2023-02-22 09:51:46,2023-02-22,K36,NV3F,00878,S,3000,16.99
2023-02-22 09:51:46,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:47,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:47,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:47,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:48,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:50,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:51,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:51,2023-02-22,K36,NV3F,00878,S,1000,16.99
2023-02-22 09:51:51,2023-02-22,K36,NV3F,00878,S,30000,16.99
2023-02-22 09:51:52,2023-02-22,K36,NV3F,00878,S,3000,16.99
2023-02-22 09:51:52,2023-02-22,K36,NV3F,00878,S,1000,16.99
